,mean_0,mean_d_h2h1_0,mean_q1_0,mean_q2_0,mean_q3_0,mean_q4_0,mean_d_q1q2_0,mean_d_q1q3_0,mean_d_q1q4_0,mean_d_q2q3_0,mean_d_q2q4_0,mean_d_q3q4_0,std_0,std_d_h2h1_0,max_0,max_d_h2h1_0,max_q1_0,max_q2_0,max_q3_0,max_q4_0,max_d_q1q2_0,max_d_q1q3_0,max_d_q1q4_0,max_d_q2q3_0,max_d_q2q4_0,max_d_q3q4_0,min_0,min_d_h2h1_0,min_q1_0,min_q2_0,min_q3_0,min_q4_0,min_d_q1q2_0,min_d_q1q3_0,min_d_q1q4_0,min_d_q2q3_0,min_d_q2q4_0,min_d_q3q4_0,topFreq_1_0,topFreq_2_0,topFreq_3_0,topFreq_4_0,topFreq_5_0,topFreq_6_0,topFreq_7_0,topFreq_8_0,topFreq_9_0,topFreq_10_0,freq_011_0,freq_021_0,freq_032_0,freq_043_0,freq_053_0,freq_064_0,freq_075_0,freq_085_0,freq_096_0,freq_107_0,freq_117_0,freq_128_0,freq_139_0,freq_149_0,freq_160_0
0,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
1,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
2,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
3,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
4,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
5,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
6,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
7,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
8,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
9,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
10,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
11,51324991.64133817,102649986.76698597,2.8924459363764656,-6.3767555548691455,-3.292959402927785,205299973.3426217,9.26920149124561,6.185405339304251,-205299970.4501758,-3.0837961519413604,-205299979.71937728,-205299976.6355811,290335765.88100743,410596581.91921514,1642387505.4111073,1642387347.8109112,63.341251729118845,157.60019607214065,0.9978716581003763,1642387505.4111073,-94.2589443430218,62.343380071018466,-1642387442.0698557,156.60232441404028,-1642387347.8109112,-1642387504.4132357,-183.77775286414155,151.0939374687407,-75.64086052271252,-183.77775286414155,-32.683815395400835,0.0,108.13689234142903,-42.95704512731168,-75.64086052271252,-151.0939374687407,-183.77775286414155,-32.683815395400835,1.0666666666666667,6.4,12.8,5.333333333333333,11.733333333333333,13.866666666666667,7.466666666666667,14.933333333333334,10.666666666666666,16.0,0.12500050243518826,0.12499966611909638,0.12499927278397012,0.1249996375991751,0.1250003035972392,0.1250004963335009,0.12500008521599715,0.12499956226776604,0.12499941737288858,0.12499991217636316,0.12500024223427622,0.12500032408523076,0.12500010574923598,0.12499992453194796,0.12499989399210482
12,51324993.54417073,102649981.0946972,4.886262696422916,1.1073815633996915,-32.35466732561714,205300000.537706,3.7788811330232246,37.24093002204006,-205299995.6514433,33.462048889016835,-205299999.43032444,-205300032.89237332,290335765.545914,410596591.00241226,1642387505.477113,1642387316.1176329,72.68469701783847,189.35948014187375,1.092713046745048,1642387505.477113,-116.67478312403527,71.59198397109343,-1642387432.792416,188.2667670951287,-1642387316.1176329,-1642387504.3844,-265.32113143177605,-131.3347369935031,-83.8355966912611,-133.98639443827295,-265.32113143177605,0.0,50.15079774701185,181.48553474051494,-83.8355966912611,131.3347369935031,-133.98639443827295,-265.32113143177605,1.0666666666666667,6.4,11.733333333333333,5.333333333333333,12.8,7.466666666666667,13.866666666666667,16.0,10.666666666666666,14.933333333333334,0.1250005090913285,0.12499963689224643,0.12499925422490327,0.12499964794301263,0.12500031585470567,0.12500050632760215,0.12500002290983273,0.1249995197038824,0.12499946477942106,0.12499991146045776,0.12500033102915592,0.12500027602551508,0.12500002273289862,0.1249998889017033,0.12499991966707008
13,51324993.54417073,102649981.0946972,4.886262696422916,1.1073815633996915,-32.35466732561714,205300000.537706,3.7788811330232246,37.24093002204006,-205299995.6514433,33.462048889016835,-205299999.43032444,-205300032.89237332,290335765.545914,410596591.00241226,1642387505.477113,1642387316.1176329,72.68469701783847,189.35948014187375,1.092713046745048,1642387505.477113,-116.67478312403527,71.59198397109343,-1642387432.792416,188.2667670951287,-1642387316.1176329,-1642387504.3844,-265.32113143177605,-131.3347369935031,-83.8355966912611,-133.98639443827295,-265.32113143177605,0.0,50.15079774701185,181.48553474051494,-83.8355966912611,131.3347369935031,-133.98639443827295,-265.32113143177605,1.0666666666666667,6.4,11.733333333333333,5.333333333333333,12.8,7.466666666666667,13.866666666666667,16.0,10.666666666666666,14.933333333333334,0.1250005090913285,0.12499963689224643,0.12499925422490327,0.12499964794301263,0.12500031585470567,0.12500050632760215,0.12500002290983273,0.1249995197038824,0.12499946477942106,0.12499991146045776,0.12500033102915592,0.12500027602551508,0.12500002273289862,0.1249998889017033,0.12499991966707008
14,51324993.54417073,102649981.0946972,4.886262696422916,1.1073815633996915,-32.35466732561714,205300000.537706,3.7788811330232246,37.24093002204006,-205299995.6514433,33.462048889016835,-205299999.43032444,-205300032.89237332,290335765.545914,410596591.00241226,1642387505.477113,1642387316.1176329,72.68469701783847,189.35948014187375,1.092713046745048,1642387505.477113,-116.67478312403527,71.59198397109343,-1642387432.792416,188.2667670951287,-1642387316.1176329,-1642387504.3844,-265.32113143177605,-131.3347369935031,-83.8355966912611,-133.98639443827295,-265.32113143177605,0.0,50.15079774701185,181.48553474051494,-83.8355966912611,131.3347369935031,-133.98639443827295,-265.32113143177605,1.0666666666666667,6.4,11.733333333333333,5.333333333333333,12.8,7.466666666666667,13.866666666666667,16.0,10.666666666666666,14.933333333333334,0.1250005090913285,0.12499963689224643,0.12499925422490327,0.12499964794301263,0.12500031585470567,0.12500050632760215,0.12500002290983273,0.1249995197038824,0.12499946477942106,0.12499991146045776,0.12500033102915592,0.12500027602551508,0.12500002273289862,0.1249998889017033,0.12499991966707008
15,51324993.54417073,102649981.0946972,4.886262696422916,1.1073815633996915,-32.35466732561714,205300000.537706,3.7788811330232246,37.24093002204006,-205299995.6514433,33.462048889016835,-205299999.43032444,-205300032.89237332,290335765.545914,410596591.00241226,1642387505.477113,1642387316.1176329,72.68469701783847,189.35948014187375,1.092713046745048,1642387505.477113,-116.67478312403527,71.59198397109343,-1642387432.792416,188.2667670951287,-1642387316.1176329,-1642387504.3844,-265.32113143177605,-131.3347369935031,-83.8355966912611,-133.98639443827295,-265.32113143177605,0.0,50.15079774701185,181.48553474051494,-83.8355966912611,131.3347369935031,-133.98639443827295,-265.32113143177605,1.0666666666666667,6.4,11.733333333333333,5.333333333333333,12.8,7.466666666666667,13.866666666666667,16.0,10.666666666666666,14.933333333333334,0.1250005090913285,0.12499963689224643,0.12499925422490327,0.12499964794301263,0.12500031585470567,0.12500050632760215,0.12500002290983273,0.1249995197038824,0.12499946477942106,0.12499991146045776,0.12500033102915592,0.12500027602551508,0.12500002273289862,0.1249998889017033,0.12499991966707008
