,new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
163,False,1266,180,7,57,False,True,1,31.0,6.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,877.6863789558411,877.6863408088684,126.78333333333333,5.433333333333334,0.3333333333333333,47.88333333333333,1.0,99.0,3.0,17.0,1.0,82.0,2.0
164,False,1289,185,7,57,False,True,1,23.0,5.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,883.1275658607483,883.1275000572205,128.23333333333332,5.466666666666667,0.31666666666666665,48.2,1.0,104.0,3.0,17.0,1.0,87.0,2.0
165,False,1311,190,7,57,False,True,1,22.0,5.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,888.4197981357574,888.4197609424591,129.76666666666668,5.5,0.3,48.5,1.0,109.0,3.0,17.0,1.0,92.0,2.0
166,True,1311,190,7,57,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.8092288970947,888.4197609424591,131.3,5.533333333333333,0.2833333333333333,48.78333333333333,1.0,109.0,3.0,17.0,1.0,92.0,2.0
167,False,1317,191,8,57,False,True,1,6.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,899.1102910041809,899.1102578639984,132.85,5.583333333333333,0.26666666666666666,49.05,1.0,110.0,4.0,17.0,1.0,93.0,3.0
168,True,1317,191,8,57,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.4919948577881,899.1102578639984,134.4,5.633333333333334,0.25,49.3,1.0,110.0,4.0,17.0,1.0,93.0,3.0
169,False,1350,199,8,57,False,True,1,33.0,8.0,0.0,33.0,8.0,0.0,0.0,0.0,0.0,909.7903480529785,909.7903108596802,136.08333333333334,5.683333333333334,0.25,49.55,1.0,118.0,4.0,17.0,1.0,101.0,3.0
170,False,1376,205,8,57,False,True,1,26.0,6.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,915.2320799827576,915.2320489883423,137.78333333333333,5.733333333333333,0.25,49.8,1.0,119.0,4.0,17.0,1.0,102.0,3.0
171,False,1410,210,9,57,False,True,1,34.0,5.0,1.0,34.0,5.0,1.0,0.0,0.0,0.0,920.5099048614502,920.5098690986633,139.51666666666668,5.8,0.25,50.05,1.0,121.0,5.0,17.0,1.0,104.0,4.0
172,False,1420,213,8,57,False,True,1,10.0,3.0,-1.0,10.0,3.0,0.0,0.0,0.0,1.0,925.9300010204315,925.9299619197845,141.3,5.85,0.25,50.3,1.0,124.0,5.0,17.0,2.0,107.0,3.0
173,False,1436,216,9,57,False,True,1,16.0,3.0,1.0,16.0,3.0,1.0,0.0,0.0,0.0,931.3804929256439,931.3804397583008,143.13333333333333,5.916666666666667,0.23333333333333334,50.53333333333333,1.0,127.0,6.0,17.0,2.0,110.0,4.0
174,False,1438,217,9,57,False,True,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,936.6775760650635,936.6775469779968,144.98333333333332,5.983333333333333,0.21666666666666667,50.75,1.0,128.0,6.0,17.0,2.0,111.0,4.0
175,False,1458,220,9,57,False,True,1,20.0,3.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,942.0654819011688,942.0654499530792,146.88333333333333,6.05,0.2,50.95,1.0,131.0,6.0,17.0,2.0,114.0,4.0
176,False,1465,223,10,57,False,True,1,7.0,3.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,947.3597719669342,947.3597249984741,148.86666666666667,6.133333333333334,0.2,51.15,1.0,134.0,7.0,15.0,2.0,119.0,5.0
177,False,1493,229,10,57,False,True,1,28.0,6.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,952.6379640102386,952.6379227638245,150.93333333333334,6.216666666666667,0.2,51.35,1.0,139.0,7.0,15.0,2.0,124.0,5.0
178,False,1524,236,10,57,False,True,1,31.0,7.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,957.9876530170441,957.9875998497009,153.36666666666667,6.316666666666666,0.2,51.55,1.0,146.0,7.0,0.0,1.0,146.0,6.0
179,False,1549,240,10,57,False,True,1,25.0,4.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,963.2929379940033,963.2929029464722,155.78333333333333,6.416666666666667,0.2,51.75,1.0,145.0,7.0,0.0,1.0,145.0,6.0
180,False,1554,241,10,57,False,True,1,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,968.6075520515442,968.6075229644775,158.21666666666667,6.516666666666667,0.2,51.95,1.0,146.0,7.0,0.0,1.0,146.0,6.0
181,False,1575,244,10,57,False,True,1,21.0,3.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,973.9745857715607,973.9745450019836,160.68333333333334,6.616666666666666,0.2,52.15,1.0,148.0,7.0,0.0,1.0,148.0,6.0
182,False,1594,249,10,57,False,True,1,19.0,5.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,979.4173641204834,979.4173369407654,163.21666666666667,6.716666666666667,0.2,52.35,1.0,152.0,7.0,0.0,1.0,152.0,6.0
183,False,1621,254,10,57,False,True,1,27.0,5.0,0.0,27.0,5.0,0.0,0.0,0.0,0.0,984.7221269607544,984.7220821380615,165.78333333333333,6.816666666666666,0.2,52.55,1.0,154.0,7.0,0.0,1.0,154.0,6.0
184,True,1626,254,11,57,False,True,1,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,990.1055219173431,984.7220821380615,168.3,6.933333333333334,0.2,52.75,1.0,151.0,8.0,0.0,1.0,151.0,7.0
185,False,1653,260,11,57,False,True,1,27.0,6.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,995.4039597511292,995.4039380550385,170.86666666666667,7.05,0.2,52.95,1.0,154.0,8.0,0.0,1.0,154.0,7.0
186,False,1665,261,11,57,False,True,1,12.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1000.7970991134644,1000.7970550060272,173.4,7.166666666666667,0.2,53.15,1.0,152.0,8.0,0.0,1.0,152.0,7.0
187,False,1690,265,11,57,False,True,1,25.0,4.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,1006.0900070667267,1006.0899798870087,175.95,7.283333333333333,0.2,53.35,1.0,153.0,8.0,0.0,1.0,153.0,7.0
188,False,1711,269,11,57,False,True,1,21.0,4.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,1011.407351732254,1011.4073197841644,178.55,7.4,0.2,53.55,1.0,156.0,8.0,0.0,1.0,156.0,7.0
189,False,1744,274,11,57,False,True,1,33.0,5.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,1016.6967430114746,1016.6967160701752,181.23333333333332,7.516666666666667,0.2,53.75,1.0,161.0,8.0,0.0,1.0,161.0,7.0
190,True,1745,274,12,57,False,True,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1022.0633769035339,1016.6967160701752,183.91666666666666,7.65,0.18333333333333332,53.93333333333333,1.0,161.0,9.0,0.0,1.0,161.0,8.0
191,True,1745,274,12,57,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.5467851161957,1016.6967160701752,186.6,7.783333333333333,0.16666666666666666,54.1,1.0,161.0,9.0,0.0,1.0,161.0,8.0
192,False,1766,276,12,57,False,True,1,21.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,1032.929123878479,1032.9290809631348,189.31666666666666,7.916666666666667,0.15,54.25,1.0,163.0,9.0,0.0,1.0,163.0,8.0
193,False,1746,275,12,57,False,True,1,-20.0,-1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1038.4379658699036,1038.437922000885,192.01666666666668,8.05,0.13333333333333333,54.38333333333333,1.0,163.0,9.0,1.0,1.0,162.0,8.0
194,False,1767,277,12,57,False,True,1,21.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,1043.8229699134827,1043.8229188919067,194.73333333333332,8.166666666666666,0.13333333333333333,54.516666666666666,1.0,164.0,8.0,1.0,1.0,163.0,7.0
195,False,1781,280,12,57,False,True,1,14.0,3.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,1049.130509853363,1049.1304659843445,197.46666666666667,8.283333333333333,0.13333333333333333,54.65,1.0,165.0,8.0,1.0,1.0,164.0,7.0
196,True,1781,280,12,57,False,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.4737317562103,1049.1304659843445,200.1,8.4,0.13333333333333333,54.78333333333333,1.0,159.0,8.0,1.0,1.0,158.0,7.0
197,True,1781,280,12,58,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.8147599697113,1049.1304659843445,202.63333333333333,8.516666666666667,0.15,54.93333333333333,1.0,153.0,8.0,1.0,1.0,152.0,7.0
198,False,1804,284,13,58,False,True,1,23.0,4.0,1.0,23.0,4.0,1.0,0.0,0.0,0.0,1065.2253358364105,1065.225312948227,205.21666666666667,8.633333333333333,0.15,55.083333333333336,1.0,156.0,8.0,1.0,1.0,155.0,7.0
199,False,1810,286,13,58,False,False,1,6.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1070.7380340099335,1070.7380180358887,207.8,8.75,0.15,55.233333333333334,1.0,156.0,8.0,1.0,1.0,155.0,7.0
200,False,1846,292,13,58,False,True,1,36.0,6.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,1076.030092716217,1076.0300648212433,210.43333333333334,8.866666666666667,0.15,55.38333333333333,1.0,159.0,8.0,1.0,1.0,158.0,7.0
201,False,1884,298,13,58,False,True,1,38.0,6.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,1081.3221740722656,1081.3221130371094,213.16666666666666,8.983333333333333,0.15,55.53333333333333,1.0,165.0,8.0,1.0,1.0,164.0,7.0
202,False,1895,300,13,58,False,True,1,11.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1086.8053829669952,1086.8053357601166,215.93333333333334,9.1,0.13333333333333333,55.666666666666664,1.0,167.0,8.0,1.0,1.0,166.0,7.0
203,False,1909,303,14,58,False,True,1,14.0,3.0,1.0,14.0,3.0,1.0,0.0,0.0,0.0,1092.1837639808655,1092.1837430000305,218.71666666666667,9.233333333333333,0.13333333333333333,55.8,1.0,168.0,9.0,1.0,1.0,167.0,8.0
204,True,1909,303,14,58,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.4657409191132,1092.1837430000305,221.4,9.366666666666667,0.13333333333333333,55.93333333333333,1.0,162.0,9.0,1.0,1.0,161.0,8.0
205,True,1909,303,14,59,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0602350234985,1092.1837430000305,224.06666666666666,9.5,0.15,56.083333333333336,1.0,161.0,9.0,1.0,1.0,160.0,8.0
206,True,1909,303,14,60,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.4461688995361,1092.1837430000305,226.63333333333333,9.633333333333333,0.16666666666666666,56.25,1.0,155.0,9.0,1.0,1.0,154.0,8.0
207,True,1909,303,14,61,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.76522898674,1092.1837430000305,229.15,9.766666666666667,0.18333333333333332,56.43333333333333,1.0,152.0,9.0,1.0,1.0,151.0,8.0
208,True,1909,303,14,62,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.1199719905853,1092.1837430000305,231.61666666666667,9.883333333333333,0.2,56.63333333333333,1.0,149.0,8.0,1.0,1.0,148.0,7.0
209,True,1909,303,14,63,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.470185995102,1092.1837430000305,234.08333333333334,10.0,0.21666666666666667,56.85,1.0,149.0,8.0,1.0,1.0,148.0,7.0
210,True,1909,303,14,64,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.8452758789062,1092.1837430000305,236.55,10.116666666666667,0.21666666666666667,57.06666666666667,1.0,149.0,8.0,1.0,1.0,148.0,7.0
211,True,1909,303,14,65,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.194813966751,1092.1837430000305,239.01666666666668,10.233333333333333,0.21666666666666667,57.28333333333333,1.0,149.0,8.0,1.0,1.0,148.0,7.0
212,True,1909,303,14,66,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.5114440917969,1092.1837430000305,241.48333333333332,10.35,0.21666666666666667,57.5,1.0,149.0,8.0,1.0,1.0,148.0,7.0
213,True,1909,303,14,67,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.8412280082703,1092.1837430000305,243.85,10.466666666666667,0.23333333333333334,57.733333333333334,1.0,143.0,8.0,1.0,1.0,142.0,7.0
214,True,1909,303,14,68,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.244735956192,1092.1837430000305,246.18333333333334,10.583333333333334,0.25,57.983333333333334,1.0,141.0,8.0,1.0,1.0,140.0,7.0
215,True,1909,303,14,69,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.5591061115265,1092.1837430000305,248.43333333333334,10.7,0.26666666666666666,58.25,1.0,136.0,8.0,1.0,1.0,135.0,7.0
216,True,1909,303,14,70,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.9926190376282,1092.1837430000305,250.68333333333334,10.816666666666666,0.2833333333333333,58.53333333333333,1.0,136.0,8.0,1.0,1.0,135.0,7.0
217,True,1901,303,14,70,False,True,1,-8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1167.4427380561829,1092.1837430000305,252.93333333333334,10.933333333333334,0.26666666666666666,58.8,1.0,136.0,8.0,1.0,1.0,135.0,7.0
218,True,1909,303,14,70,False,True,1,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1172.7622327804565,1092.1837430000305,255.18333333333334,11.05,0.25,59.05,1.0,136.0,8.0,1.0,1.0,135.0,7.0
